Latitude,Longitude,label,sample_type,source,avg_annual_rainfall_mm,rainfall_source,elevation_m,slope_degrees,terrain_source,clay_g_per_kg,sand_g_per_kg,silt_g_per_kg,clay_percent,sand_percent,silt_percent,soil_texture_class,soil_source
23.545370145028865,92.380615685412,0,background_candidate,sampled background candidate,2727.56591796875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),149.0,11.55848558353322,NASA SRTMGL1 V003 (~30 m),273.0,313.0,414.0,27.3,31.3,41.4,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
22.38425181052076,92.72017041863842,0,background_candidate,sampled background candidate,2704.36865234375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),450.0,33.443936393763586,NASA SRTMGL1 V003 (~30 m),284.0,388.0,328.0,28.4,38.8,32.8,loam,ISRIC SoilGrids 0-5 cm mean
24.13577558938776,92.7564105664008,0,background_candidate,sampled background candidate,2731.6240234375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),376.0,25.475550117247924,NASA SRTMGL1 V003 (~30 m),315.0,317.0,368.0,31.5,31.7,36.8,loam,ISRIC SoilGrids 0-5 cm mean
23.92425,92.925222,1,known_landslide,GSI field-validated inventory,2367.86474609375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1117.0,27.13151024112589,NASA SRTMGL1 V003 (~30 m),307.0,228.0,465.0,30.7,22.8,46.5,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.207082,92.509726,1,known_landslide,GSI field-validated inventory,2739.24169921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),735.0,10.99463235072388,NASA SRTMGL1 V003 (~30 m),324.0,347.0,329.0,32.4,34.7,32.9,loam,ISRIC SoilGrids 0-5 cm mean
24.019306,93.181274,1,known_landslide,GSI field-validated inventory,2174.53564453125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1058.0,14.269772628957815,NASA SRTMGL1 V003 (~30 m),334.0,248.0,418.0,33.4,24.8,41.8,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.022188,92.771891,1,known_landslide,GSI field-validated inventory,2673.909423828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),806.0,25.621032121442,NASA SRTMGL1 V003 (~30 m),300.0,289.0,410.0,30.0,28.9,41.0,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.321016,92.861601,1,known_landslide,GSI field-validated inventory,2390.82373046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),902.0,28.21496939966864,NASA SRTMGL1 V003 (~30 m),284.0,306.0,411.0,28.4,30.6,41.1,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.200073,92.734654,1,known_landslide,GSI field-validated inventory,2511.3310546875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),752.0,19.463786262618783,NASA SRTMGL1 V003 (~30 m),310.0,340.0,350.0,31.0,34.0,35.0,loam,ISRIC SoilGrids 0-5 cm mean
23.690611433805245,93.49193605324572,0,background_candidate,sampled background candidate,1677.4493408203125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1135.0,33.39121121291824,NASA SRTMGL1 V003 (~30 m),302.0,287.0,411.0,30.2,28.7,41.1,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.75231185434664,92.90706302474082,0,background_candidate,sampled background candidate,2291.224609375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),773.0,23.102210352740904,NASA SRTMGL1 V003 (~30 m),341.0,229.0,430.0,34.1,22.9,43.0,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.54777778,92.70416667,1,known_landslide,GSI field-validated inventory,2441.229736328125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),883.0,26.76501404965617,NASA SRTMGL1 V003 (~30 m),307.0,308.0,385.0,30.7,30.8,38.5,loam,ISRIC SoilGrids 0-5 cm mean
23.78898544450869,92.79904982583878,0,background_candidate,sampled background candidate,2527.7216796875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),186.0,29.274643762237805,NASA SRTMGL1 V003 (~30 m),276.0,260.0,464.0,27.6,26.0,46.4,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.70462282562585,93.46929585023274,0,background_candidate,sampled background candidate,1734.9500732421875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1349.0,22.07344062850712,NASA SRTMGL1 V003 (~30 m),344.0,279.0,377.0,34.4,27.9,37.7,loam,ISRIC SoilGrids 0-5 cm mean
23.08581038955356,92.97794780122372,0,background_candidate,sampled background candidate,2334.502197265625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),974.0,29.225021677351748,NASA SRTMGL1 V003 (~30 m),300.0,293.0,407.0,30.0,29.3,40.7,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
22.518,92.811996,1,known_landslide,GSI field-validated inventory,2449.97998046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),696.0,20.97389595193421,NASA SRTMGL1 V003 (~30 m),277.0,390.0,333.0,27.7,39.0,33.3,loam,ISRIC SoilGrids 0-5 cm mean
22.62312903779348,93.07206141592104,0,background_candidate,sampled background candidate,2009.6951904296875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1372.0,23.347054147084545,NASA SRTMGL1 V003 (~30 m),326.0,345.0,330.0,32.6,34.5,33.0,loam,ISRIC SoilGrids 0-5 cm mean
23.33529167,93.11214167,1,known_landslide,GSI field-validated inventory,1937.42138671875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1144.0,30.627194960466664,NASA SRTMGL1 V003 (~30 m),311.0,264.0,424.0,31.1,26.4,42.4,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.06400883362519,92.9625155654008,0,background_candidate,sampled background candidate,2334.502197265625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),405.0,21.88968128935667,NASA SRTMGL1 V003 (~30 m),290.0,301.0,409.0,29.0,30.1,40.9,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.695088,93.041426,1,known_landslide,GSI field-validated inventory,2048.08984375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),755.0,33.40857428615697,NASA SRTMGL1 V003 (~30 m),327.0,253.0,421.0,32.7,25.3,42.1,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
22.475,92.877998,1,known_landslide,GSI field-validated inventory,2561.196533203125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),733.0,27.065446204378556,NASA SRTMGL1 V003 (~30 m),305.0,384.0,311.0,30.5,38.4,31.1,loam,ISRIC SoilGrids 0-5 cm mean
23.71717624178481,92.4908693758678,0,background_candidate,sampled background candidate,2795.853759765625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),712.0,34.98351194230979,NASA SRTMGL1 V003 (~30 m),277.0,327.0,396.0,27.7,32.7,39.6,loam,ISRIC SoilGrids 0-5 cm mean
22.881984590374007,93.06383441670532,0,background_candidate,sampled background candidate,1998.9071044921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),477.0,48.384802365316,NASA SRTMGL1 V003 (~30 m),293.0,311.0,395.0,29.3,31.1,39.5,loam,ISRIC SoilGrids 0-5 cm mean
23.97222222,92.68333333,1,known_landslide,GSI field-validated inventory,2718.95166015625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),351.0,27.21745661638918,NASA SRTMGL1 V003 (~30 m),313.0,293.0,394.0,31.3,29.3,39.4,loam,ISRIC SoilGrids 0-5 cm mean
23.464206,92.737583,1,known_landslide,GSI field-validated inventory,2450.9423828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1275.0,47.83463282631913,NASA SRTMGL1 V003 (~30 m),296.0,307.0,397.0,29.6,30.7,39.7,loam,ISRIC SoilGrids 0-5 cm mean
24.26350252154852,93.48406927932164,0,background_candidate,sampled background candidate,1938.18212890625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),787.0,25.497204950723983,NASA SRTMGL1 V003 (~30 m),293.0,302.0,405.0,29.3,30.2,40.5,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.737167,92.557167,1,known_landslide,GSI field-validated inventory,2748.084228515625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),734.0,19.438870905232594,NASA SRTMGL1 V003 (~30 m),306.0,301.0,393.0,30.6,30.1,39.3,loam,ISRIC SoilGrids 0-5 cm mean
23.68571258636653,92.81991838032378,0,background_candidate,sampled background candidate,2371.613037109375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),496.0,27.68375133471938,NASA SRTMGL1 V003 (~30 m),298.0,252.0,450.0,29.8,25.2,45.0,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.962278,93.035309,1,known_landslide,GSI field-validated inventory,2207.324951171875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1022.0,33.21671792412172,NASA SRTMGL1 V003 (~30 m),329.0,233.0,439.0,32.9,23.3,43.9,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.71704888870599,93.46840770949474,0,background_candidate,sampled background candidate,1734.9500732421875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1608.0,22.692638365801784,NASA SRTMGL1 V003 (~30 m),316.0,292.0,393.0,31.6,29.2,39.3,loam,ISRIC SoilGrids 0-5 cm mean
23.48375,93.212611,1,known_landslide,GSI field-validated inventory,1819.524169921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1039.0,36.65869124891252,NASA SRTMGL1 V003 (~30 m),341.0,265.0,394.0,34.1,26.5,39.4,loam,ISRIC SoilGrids 0-5 cm mean
22.771872,92.840324,1,known_landslide,GSI field-validated inventory,2420.320556640625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),648.0,38.10696644920623,NASA SRTMGL1 V003 (~30 m),294.0,357.0,350.0,29.4,35.7,35.0,loam,ISRIC SoilGrids 0-5 cm mean
23.182264,92.737099,1,known_landslide,GSI field-validated inventory,2546.24560546875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),827.0,27.90447264415729,NASA SRTMGL1 V003 (~30 m),310.0,342.0,348.0,31.0,34.2,34.8,loam,ISRIC SoilGrids 0-5 cm mean
22.579611,92.870552,1,known_landslide,GSI field-validated inventory,2449.97998046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),983.0,33.1418627853648,NASA SRTMGL1 V003 (~30 m),298.0,384.0,319.0,29.8,38.4,31.9,loam,ISRIC SoilGrids 0-5 cm mean
22.80098804458276,92.6951354232738,0,background_candidate,sampled background candidate,2634.222412109375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),428.0,21.729129510121048,NASA SRTMGL1 V003 (~30 m),311.0,363.0,326.0,31.1,36.3,32.6,loam,ISRIC SoilGrids 0-5 cm mean
23.808216504611448,93.5054082554722,0,background_candidate,sampled background candidate,1697.65673828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1571.0,13.44917565567602,NASA SRTMGL1 V003 (~30 m),0.0,0.0,0.0,0.0,0.0,0.0,,ISRIC SoilGrids 0-5 cm mean
22.43,92.69,1,known_landslide,GSI field-validated inventory,2794.190185546875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),557.0,30.029977039363683,NASA SRTMGL1 V003 (~30 m),298.0,403.0,298.0,29.8,40.3,29.8,loam,ISRIC SoilGrids 0-5 cm mean
23.956528,93.041084,1,known_landslide,GSI field-validated inventory,2207.324951171875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1072.0,22.28576430726484,NASA SRTMGL1 V003 (~30 m),336.0,231.0,433.0,33.6,23.1,43.3,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.22693488492912,92.523187034548,0,background_candidate,sampled background candidate,2902.393798828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),50.0,1.1854171697660183,NASA SRTMGL1 V003 (~30 m),278.0,360.0,361.0,27.8,36.0,36.1,loam,ISRIC SoilGrids 0-5 cm mean
24.58169396401052,93.4084869568069,0,background_candidate,sampled background candidate,2033.993896484375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),738.0,50.313978494939086,NASA SRTMGL1 V003 (~30 m),306.0,277.0,417.0,30.6,27.7,41.7,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.51364923755225,92.82075823087987,0,background_candidate,sampled background candidate,2337.252197265625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),838.0,36.58516972339673,NASA SRTMGL1 V003 (~30 m),309.0,275.0,416.0,30.9,27.5,41.6,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
22.883968,92.735397,1,known_landslide,GSI field-validated inventory,2522.580810546875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),861.0,25.585411799294523,NASA SRTMGL1 V003 (~30 m),341.0,390.0,269.0,34.1,39.0,26.9,loam,ISRIC SoilGrids 0-5 cm mean
22.888203880154453,93.14342051216364,0,background_candidate,sampled background candidate,1929.5594482421875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),672.0,13.069655315011683,NASA SRTMGL1 V003 (~30 m),296.0,302.0,402.0,29.6,30.2,40.2,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.58605,93.21056389,1,known_landslide,GSI field-validated inventory,2246.902099609375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),72.0,21.959198113678024,NASA SRTMGL1 V003 (~30 m),272.0,288.0,440.0,27.2,28.8,44.0,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.248558,92.954177,1,known_landslide,GSI field-validated inventory,2560.6396484375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),710.0,15.63170424212459,NASA SRTMGL1 V003 (~30 m),329.0,265.0,406.0,32.9,26.5,40.6,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.12250214955767,93.24093513633846,0,background_candidate,sampled background candidate,2095.33984375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1036.0,21.1188533897616,NASA SRTMGL1 V003 (~30 m),345.0,268.0,387.0,34.5,26.8,38.7,loam,ISRIC SoilGrids 0-5 cm mean
23.251719061694963,92.50993306375942,0,background_candidate,sampled background candidate,2739.24169921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),341.0,29.5912151200216,NASA SRTMGL1 V003 (~30 m),289.0,325.0,386.0,28.9,32.5,38.6,loam,ISRIC SoilGrids 0-5 cm mean
23.50775414043107,92.4598799065228,0,background_candidate,sampled background candidate,2711.442626953125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),206.0,2.566155744022068,NASA SRTMGL1 V003 (~30 m),284.0,318.0,398.0,28.4,31.8,39.8,loam,ISRIC SoilGrids 0-5 cm mean
23.092573,92.896141,1,known_landslide,GSI field-validated inventory,2459.141357421875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),762.0,29.88899474083633,NASA SRTMGL1 V003 (~30 m),315.0,334.0,352.0,31.5,33.4,35.2,loam,ISRIC SoilGrids 0-5 cm mean
23.900230639470127,93.49311239064804,0,background_candidate,sampled background candidate,1788.2947998046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),993.0,14.187331189904455,NASA SRTMGL1 V003 (~30 m),305.0,265.0,429.0,30.5,26.5,42.9,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.612684005131705,92.51506669198118,0,background_candidate,sampled background candidate,2705.702880859375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),201.0,19.566479537563527,NASA SRTMGL1 V003 (~30 m),269.0,306.0,425.0,26.9,30.6,42.5,loam,ISRIC SoilGrids 0-5 cm mean
24.124696457504072,92.96619831817132,0,background_candidate,sampled background candidate,2508.10498046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),332.0,21.623543178106885,NASA SRTMGL1 V003 (~30 m),317.0,273.0,410.0,31.7,27.3,41.0,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.462558767163824,93.14380182690786,0,background_candidate,sampled background candidate,1930.473876953125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),886.0,23.71332354973043,NASA SRTMGL1 V003 (~30 m),317.0,265.0,418.0,31.7,26.5,41.8,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.36129219079494,93.41481159012586,0,background_candidate,sampled background candidate,2096.37841796875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1218.0,26.43061026195621,NASA SRTMGL1 V003 (~30 m),330.0,309.0,361.0,33.0,30.9,36.1,loam,ISRIC SoilGrids 0-5 cm mean
22.955273250483994,93.02052317668026,0,background_candidate,sampled background candidate,2002.4937744140625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),658.0,28.227010650222034,NASA SRTMGL1 V003 (~30 m),275.0,297.0,428.0,27.5,29.7,42.8,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.71951,92.72357,1,known_landslide,GSI field-validated inventory,2527.7216796875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),937.0,19.497155409039603,NASA SRTMGL1 V003 (~30 m),0.0,0.0,0.0,0.0,0.0,0.0,,ISRIC SoilGrids 0-5 cm mean
22.468,92.873001,1,known_landslide,GSI field-validated inventory,2561.196533203125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),511.0,18.78197520410883,NASA SRTMGL1 V003 (~30 m),299.0,385.0,316.0,29.9,38.5,31.6,loam,ISRIC SoilGrids 0-5 cm mean
24.18561111,92.94536111,1,known_landslide,GSI field-validated inventory,2508.10498046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),452.0,15.36538460217519,NASA SRTMGL1 V003 (~30 m),320.0,263.0,417.0,32.0,26.3,41.7,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.12,92.46,1,known_landslide,GSI field-validated inventory,2830.92333984375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),129.0,6.895965003280414,NASA SRTMGL1 V003 (~30 m),292.0,338.0,370.0,29.2,33.8,37.0,loam,ISRIC SoilGrids 0-5 cm mean
22.770219730992476,92.89703272740115,0,background_candidate,sampled background candidate,2420.320556640625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),548.0,24.524574013103244,NASA SRTMGL1 V003 (~30 m),290.0,371.0,339.0,29.0,37.1,33.9,loam,ISRIC SoilGrids 0-5 cm mean
22.32763384105463,93.07900036854376,0,background_candidate,sampled background candidate,2075.899169921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1118.0,20.801121558937613,NASA SRTMGL1 V003 (~30 m),320.0,338.0,342.0,32.0,33.8,34.2,loam,ISRIC SoilGrids 0-5 cm mean
22.887474,92.836769,1,known_landslide,GSI field-validated inventory,2414.237548828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),655.0,38.75635845325512,NASA SRTMGL1 V003 (~30 m),298.0,378.0,324.0,29.8,37.8,32.4,loam,ISRIC SoilGrids 0-5 cm mean
24.40069571464839,92.99781107793632,0,background_candidate,sampled background candidate,2682.675048828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),129.0,35.72798356189197,NASA SRTMGL1 V003 (~30 m),250.0,302.0,448.0,25.0,30.2,44.8,loam,ISRIC SoilGrids 0-5 cm mean
23.197177,92.735661,1,known_landslide,GSI field-validated inventory,2546.24560546875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),745.0,16.314896925888007,NASA SRTMGL1 V003 (~30 m),308.0,342.0,350.0,30.8,34.2,35.0,loam,ISRIC SoilGrids 0-5 cm mean
23.475522,93.313978,1,known_landslide,GSI field-validated inventory,1719.96630859375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1563.0,18.61963152598354,NASA SRTMGL1 V003 (~30 m),317.0,292.0,391.0,31.7,29.2,39.1,loam,ISRIC SoilGrids 0-5 cm mean
23.67805556,92.76361111,1,known_landslide,GSI field-validated inventory,2461.109619140625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),742.0,41.29582413572165,NASA SRTMGL1 V003 (~30 m),311.0,302.0,387.0,31.1,30.2,38.7,loam,ISRIC SoilGrids 0-5 cm mean
23.216492671145293,92.85254915583803,0,background_candidate,sampled background candidate,2424.16357421875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),547.0,38.66165011816295,NASA SRTMGL1 V003 (~30 m),326.0,296.0,378.0,32.6,29.6,37.8,loam,ISRIC SoilGrids 0-5 cm mean
23.95889289869979,93.45855764818258,0,background_candidate,sampled background candidate,1788.2947998046875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1104.0,31.040990745326653,NASA SRTMGL1 V003 (~30 m),328.0,281.0,391.0,32.8,28.1,39.1,loam,ISRIC SoilGrids 0-5 cm mean
24.34,92.84,1,known_landslide,GSI field-validated inventory,2763.688720703125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),459.0,24.42561431094789,NASA SRTMGL1 V003 (~30 m),315.0,321.0,364.0,31.5,32.1,36.4,loam,ISRIC SoilGrids 0-5 cm mean
23.461111,93.320472,1,known_landslide,GSI field-validated inventory,1719.96630859375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1324.0,16.037362753133923,NASA SRTMGL1 V003 (~30 m),340.0,256.0,404.0,34.0,25.6,40.4,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.227647073501437,93.1571991370032,0,background_candidate,sampled background candidate,2339.40478515625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),417.0,4.192358600806372,NASA SRTMGL1 V003 (~30 m),340.0,229.0,431.0,34.0,22.9,43.1,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.95315855552748,92.6160239499859,0,background_candidate,sampled background candidate,2718.95166015625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),180.0,12.247912111310711,NASA SRTMGL1 V003 (~30 m),245.0,334.0,422.0,24.5,33.4,42.2,loam,ISRIC SoilGrids 0-5 cm mean
22.68,92.57,1,known_landslide,GSI field-validated inventory,2741.6044921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),582.0,25.061170205944148,NASA SRTMGL1 V003 (~30 m),289.0,374.0,337.0,28.9,37.4,33.7,loam,ISRIC SoilGrids 0-5 cm mean
24.516386321354062,92.96956263445492,0,background_candidate,sampled background candidate,2553.436279296875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),97.0,23.314804881795062,NASA SRTMGL1 V003 (~30 m),258.0,314.0,428.0,25.8,31.4,42.8,loam,ISRIC SoilGrids 0-5 cm mean
22.66,92.65,1,known_landslide,GSI field-validated inventory,2647.573974609375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),389.0,22.168674570490484,NASA SRTMGL1 V003 (~30 m),322.0,385.0,293.0,32.2,38.5,29.3,loam,ISRIC SoilGrids 0-5 cm mean
24.12727474174624,92.850973460796,0,background_candidate,sampled background candidate,2612.68359375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),121.0,14.886337977032523,NASA SRTMGL1 V003 (~30 m),245.0,322.0,433.0,24.5,32.2,43.3,loam,ISRIC SoilGrids 0-5 cm mean
24.32068636146131,93.30330856140054,0,background_candidate,sampled background candidate,2164.5859375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),587.0,34.20387610201731,NASA SRTMGL1 V003 (~30 m),320.0,237.0,443.0,32.0,23.7,44.3,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
24.544164623460333,92.8563736528514,0,background_candidate,sampled background candidate,2633.143798828125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),46.0,3.939416762510255,NASA SRTMGL1 V003 (~30 m),263.0,368.0,369.0,26.3,36.8,36.9,loam,ISRIC SoilGrids 0-5 cm mean
22.73581564776749,92.7745244705743,0,background_candidate,sampled background candidate,2526.757568359375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),408.0,19.36533083778052,NASA SRTMGL1 V003 (~30 m),275.0,353.0,373.0,27.5,35.3,37.3,loam,ISRIC SoilGrids 0-5 cm mean
22.294443296293576,92.85980607491948,0,background_candidate,sampled background candidate,2613.449462890625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),247.0,27.334928052662,NASA SRTMGL1 V003 (~30 m),283.0,361.0,357.0,28.3,36.1,35.7,loam,ISRIC SoilGrids 0-5 cm mean
24.19260834460493,93.50290818905664,0,background_candidate,sampled background candidate,1770.287841796875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),729.0,27.420453850408457,NASA SRTMGL1 V003 (~30 m),0.0,0.0,0.0,0.0,0.0,0.0,,ISRIC SoilGrids 0-5 cm mean
23.41513251634545,93.25753794154409,0,background_candidate,sampled background candidate,1819.524169921875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1045.0,34.54329031911352,NASA SRTMGL1 V003 (~30 m),308.0,248.0,444.0,30.8,24.8,44.4,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.168705,93.108017,1,known_landslide,GSI field-validated inventory,1993.541015625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),1216.0,24.03778640559522,NASA SRTMGL1 V003 (~30 m),293.0,291.0,416.0,29.3,29.1,41.6,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.54282587850904,92.45609750193525,0,background_candidate,sampled background candidate,2711.442626953125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),424.0,42.63657344608226,NASA SRTMGL1 V003 (~30 m),293.0,336.0,371.0,29.3,33.6,37.1,loam,ISRIC SoilGrids 0-5 cm mean
23.800556,93.15889,1,known_landslide,GSI field-validated inventory,2072.634521484375,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),460.0,25.01568120435881,NASA SRTMGL1 V003 (~30 m),277.0,256.0,466.0,27.7,25.6,46.6,silty_clay_loam,ISRIC SoilGrids 0-5 cm mean
23.198272,92.589291,1,known_landslide,GSI field-validated inventory,2758.022705078125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),704.0,3.690480252117566,NASA SRTMGL1 V003 (~30 m),357.0,337.0,307.0,35.7,33.7,30.7,clay_loam,ISRIC SoilGrids 0-5 cm mean
22.89456951153148,93.13603508115791,0,background_candidate,sampled background candidate,1929.5594482421875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),503.0,32.10177214822831,NASA SRTMGL1 V003 (~30 m),289.0,325.0,386.0,28.9,32.5,38.6,loam,ISRIC SoilGrids 0-5 cm mean
23.61574973193045,92.4020568839356,0,background_candidate,sampled background candidate,2747.994384765625,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),564.0,24.570682735978743,NASA SRTMGL1 V003 (~30 m),316.0,331.0,353.0,31.6,33.1,35.3,loam,ISRIC SoilGrids 0-5 cm mean
22.48163424576412,92.81792424617832,0,background_candidate,sampled background candidate,2561.196533203125,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),522.0,16.134769064567134,NASA SRTMGL1 V003 (~30 m),316.0,382.0,303.0,31.6,38.2,30.3,loam,ISRIC SoilGrids 0-5 cm mean
22.52,92.72,1,known_landslide,GSI field-validated inventory,2560.674560546875,NASA IMERG Final V07B Grand Climatology (2000-06 to 2023-05),511.0,29.09315302455156,NASA SRTMGL1 V003 (~30 m),303.0,382.0,315.0,30.3,38.2,31.5,loam,ISRIC SoilGrids 0-5 cm mean
